hs6_d12,A,B,C,CONS,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_29_30_31_32_33,D_30,D_31,D_32,D_33,D_34,D_35,D_36,D_37,E,F,G,H_551,H_552,I_60,I_61,I_62,I_63,I_64,J,K_70,K_71,K_72,K_73,K_74,K_99,L,M,N,O,P
39232110919D,0.0009618770000959526,0.0,0.0,157676.37920971672,4.381911375345405e-17,0.0,292.6485036935032,0.0,5.392952729500974e-17,0.0,3.195920143866084e-06,1.666118485131278e-09,0.0,104889.94749203669,11369.058045449574,5.889760622112509e-14,2.1531455365121126e-16,0.0,47725.927497713696,0.0,936.0688282042928,0.0,9107.675131064248,0.0,1.4620122904441488e-11,0.0,0.0,0.0,0.0,0.0,90365.63918915315,0.0,0.0,0.0,0.0,1093.0097043722506,478.60048371848046,5.680344543137578e-06,5.680344543137578e-06,8.230286465874922e-13,0.0,23456.24031427939,607.7082846002686,622.0063395624203,0.0,0.0,0.0,0.0,0.0,0.0
39232190999H,56.97968947154285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.850310528457,0.0,0.0,0.0,0.0,0.0,0.0
39232910000C,98.60073492931694,0.0,0.0,26402.918299440407,0.2454682859552749,0.0,0.0,2309.6630703380783,0.0,1201.6047796154223,2.1743235333394734e-07,0.0,0.0,21755.96382537616,1.8844656237076236e-06,0.0,0.0,5026.475272148751,0.006703256754260226,0.0,1.0889403147234202e-09,1.0889403147234202e-09,0.0003928314791622975,117.87004628521578,35601.69537463709,5.015229490996081,3499.6286798630786,0.0,0.0,4.888002108062127e-07,162654.2368467415,0.0,0.0,0.0,0.0,0.0,4.2577549331452785e-05,0.0,1.624711954455829e-06,3511.3736437901416,2.473116594264407e-06,0.0,5.015229490996081,234167.61635421048,0.0,0.0,0.0,8.410899145355381e-13,3.001078946903565e-13,0.0
39232990000F,1.3742651092009213,0.0,0.0027101970084461033,412987.1263195712,209223.50664264816,0.0,264702.128189018,0.0028157608057589197,3.1147586144122357e-10,0.0007532278079976949,0.0,23.416973831551914,0.0,71322.43192913184,5769.886482608265,2.825223106945555,0.0,4.270470918765421e-10,2.5714025460835968e-09,1.431954377704074e-14,6.332976613284541e-11,1.7942737506808292e-10,0.0007560115754462644,1.1067303498630752e-11,4.891951014244307e-06,4.073781030967384e-28,19271.136545192778,0.0,2715.9306290986106,2.647757091302388e-10,276749.9280278571,8821.513775810217,0.0,153.76846694083716,0.0,0.0,0.09381528140671302,0.0,2891.303319409551,6.600694419395206e-11,1264.7347447187622,1.4046018827293337e-16,348.08656358760584,38111.751046985075,0.0,0.0,0.0,0.0,5.04565138679601e-19,0.0
39233000320X,0.0,0.0,0.0,265424.0809450521,7.686368898689266e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28900.206244312707,6.611505829615652e-09,0.0,0.0,0.0,2.422792611018192e-14,0.0,1.0062866479025994e-09,0.0,0.0,1.1413823860412918e-16,1.6471370500465171e-18,806.4302993241658,0.0,0.0,1.2182278609595287e-14,0.0,166762.6149034939,0.0,0.0,0.0,0.0,0.0,2218.0021206981146,0.0,0.0,10.507628748593,1.8059042502940728e-08,6.890107207683154e-13,0.0,1.1459823853491161e-06,0.0,31.677850546665326,0.0,2.006387957295791e-11,6.652094981924872e-06,0.0
39233000390V,0.0,0.0,0.0,10329.29611517171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012649240033725502,0.0,0.0,0.0,0.0,2.0495426563963803e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0495426563963803e-14,16.130300552744394,0.0,0.0,2.0495426563963803e-14,1276.472740289801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7762843430733228,0.0012649240033725502,0.4420297946645653,0.0,0.0,0.0,0.0,0.0,0.0
39233000690L,0.0,0.0,1.7857333216875462,6094.471528906607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3935085611755725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002074391869903915,1399.8775988459965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.77493009301318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39233000990C,0.00503914183250334,0.0,0.8771959538285754,40221.30283132078,6.896078335582016e-19,2.1232897682510243e-08,2.3913255835095894e-20,0.0,3.565252383795537e-08,2.3913255835095894e-20,0.0,4.985134796430995e-16,0.0,29765.478940983554,761.7873217805412,0.0,2.3913255835095894e-20,1.2900312143091768e-14,1.1696239738160013e-11,0.0,2.723351098156879e-29,1.2448537005108776e-22,0.0,0.0,3.81793796365655e-11,0.0006725101394794522,2.028515440119919,0.0,0.0,36.293978955659085,36214.13698599749,0.0,0.0,0.0,0.0,0.0,0.0013156685322705238,3.783177590289984e-07,2.0747889774360853,0.0018094590296669757,2.025363979715951e-06,0.0,213.37722189382688,264.454962688359,0.0,0.0,358.4466238432179,1.6812855623931215e-08,0.001792908222006928,5.68934317987563e-17
39234000000N,5.727530612998613e-13,0.0,0.0,104739.356255546,1.9362138733192508e-11,0.0,130484.0304883103,0.0,0.0,0.0,0.0,0.0,12023.28365441482,56.84572064329109,19881.350642586367,0.0,115981.83530357524,52089.21262906025,0.0016452952743574196,0.0,0.0,4768.756650756648,343.0554491717246,0.0,59.04251285275922,0.0,0.8600372941861252,0.0,0.0,12023.28365441482,75726.27906223832,0.0,0.0,0.0,0.0,0.0,93.76650507903027,0.0,3.2129318132742984e-07,127.89978843963782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39235000110L,0.0,0.0,0.006318784882653491,176275.40616411145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3773388464097804,9089.50617202038,0.3683018312253032,0.0,0.0,0.0028368208122847302,1540.5818572437504,0.0,0.0,0.0,0.0,0.0,26493.731207554905,0.00016884035804611518,7.417643792823018e-07,4.17558371318464e-13,0.0,0.006318784882653491,119453.90331441918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39235000130T,0.0,0.0,0.0,8.248657473925741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013425260742591222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39235000190M,6.75330900638092e-10,0.0,430.95974571038846,58209.26287588448,4085.5657248212015,0.0,9.688557708556428e-22,0.0,1.09876426980164e-18,2.498251092542988e-07,3.7979835605230163,0.0,0.0,578345.4489892593,4778.65552565857,0.0,0.0,2.973221214176305e-20,3.107441660810379,1.4081099295484514e-15,0.0,2.490881440914249e-23,0.0,2.019756049855038e-08,3.483332642389287e-05,2.6005145872925225e-14,6.159502606475806e-17,0.0,0.0,7.105812894888626e-18,665383.8227515242,0.0,0.0,0.0,2.5339619007737345e-19,0.0,1.4218518601324684e-17,0.0,5.518291873416979e-07,2.033264647568514e-08,4.642627870178352e-13,6.706556418848762e-15,1.8296606941874662e-08,1432.5945947205912,5.86112319435964e-20,0.0,1.8065018171841926e-09,1.7301015631470482e-14,12.674331503680401,0.0
39235000990F,206.1564138821322,0.0,31.27033476774069,51998.33752808228,509.41219437552553,6.577269966143804e-16,0.0,0.0,0.0,9.871904101918952,721.0246917423752,387.20802058075446,6.365827553732287e-06,186574.90781616242,411807.6699227783,192.5566234269303,0.0005669062616765375,1.3440056691797485e-05,377.22385890671643,1.0650873517241799e-09,0.0,1.3110968664475714e-14,0.003169897492502872,2804.8890361194876,10.592128080200576,2.990876930339578e-07,3.2176571977076436e-13,0.0,131.69658928831421,68.14806661006052,88756.30735783484,0.0,2.671296925527083e-22,5.313584612625177e-07,0.0,80.1470483277795,1393.8133997197517,0.392174471488858,2.0597355120873263e-11,470.11869490892803,6.863985901215819e-10,2.8292844767805657e-19,4.7485141224906786e-14,9616.837713167983,0.0,0.0,5.166106648487544e-06,1.1973569362099142e-13,351.4547200561276,1.3221620527684498e-23
39239000913T,0.0,0.0,2263.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39239000990M,20610.180569127646,0.0,5234.6613268567935,2368698.659516973,26061.82357466281,0.0,4.379136542405211e-05,0.0,186513.71220740248,5576.73526819701,345514.49604494125,1.741095266894193,0.0,1085791.3156342127,1056867.187812026,0.0005638216953485338,4.816225087551279e-16,3.624730309930417e-07,361285.14724161295,1.1060986022473784e-22,7.935051007064889e-05,3.628284152339411e-09,58980.82487872097,48849.52386411975,72493.51465301737,1.3365911167196937e-24,0.0037144863056760373,1.4039332747607042e-07,13064.114330827591,10428.014219467957,2406507.1581027834,0.0,2.251364730644176e-08,0.0065706589535719255,0.0,2.366995183944635e-13,4262987.8045676835,5.28841094324676e-10,6.862522805761041e-15,132889.6926043567,9.217953170987316e-21,9.273743130065867e-07,82821.24027468768,201026.4570696893,0.020046649942988694,0.0,0.0,7.978348779292854e-15,118.5641231510942,3.673633455277897e-23
39241000990T,2.1552154607539312e-07,0.0,0.0,775784.4126916163,0.07610673206753746,8.413625285191209e-16,1.1462673222479579e-05,0.0,0.0,0.0,8409.708026587045,0.001554730748795328,0.0,0.0,67096.85174915285,0.0,0.0,14.396113894071117,1.590314796641382e-07,0.0,5.439414578297314e-20,0.0,0.0,1.7001165628675518e-10,0.0,1.7001165628675518e-10,59.45066262812663,574.2570779256199,0.0,0.0,356076.92267861887,3.859514728461483e-09,5730.861954187028,3.393625091177439e-14,0.0,0.0,0.0,0.0,8929.453502151899,25.25736661981534,0.1829831254892944,0.0,0.0,1399.314822332299,0.0,0.0,0.0,0.0,0.022697856423279622,0.0
39249000400Z,0.26511487558033153,0.0,0.0,2528725.398880318,147171.51344111766,0.0,12737.569777056377,0.0,0.0,0.0,760.5813452718673,0.0,4.198372634578885e-21,42780.90298097611,105249.43472933292,0.0,0.0,128266.9537492098,2.7731412250862585e-11,0.0,0.0,5.5934025859226344e-21,0.0,2.7294519764961844e-14,5.547282745395904e-06,3.7714691154323577e-14,790.4454954694431,0.1090482869305597,2.600265726100073e-05,1.4258849584877093e-19,1151294.6621780954,0.0,101.14886750923407,0.0,0.0,0.0,3.6154383853933316e-06,0.0,10589.92321926462,62844.91020630013,0.0021870926434557334,0.0,0.0,4735.865789512461,0.0,0.0,0.0,0.0,0.21295514541480062,0.0
39249000900B,0.00011302408238171429,0.0,0.0,3330449.98114415,885397.6107896836,0.0,61115.166437262815,1.4164005501118941e-11,0.0,11211.968881597568,1.61025407388525e-08,3.1613620201696926e-11,1.9209940127228656e-15,3.6314725075834817e-07,109539.0578345015,0.0,0.0,14051.370408671959,2.689536860947554e-10,0.0,0.0,5.1797883261945035e-21,0.0,5.390507985990864e-14,3.719480107332907e-13,7.937192796373662e-14,5320.627783404021,5.33225888622818e-09,0.0,19.199843599336866,1880246.693124308,1.18863044527751e-09,0.8727678062313077,2.496724562184732e-15,7.526152270286866e-19,0.0,6.1091483197423075e-12,0.0,91651.7305515644,56535.61815543942,0.003392668482639306,4.639173299190574e-07,6.15069727025553e-20,41355.39346138576,0.0,3.3615222554032246e-11,5.367866695520153e-10,0.0,35.595310082781495,0.0
39259090990M,169570.51469531807,0.0,1929.244083149498,3052513.199873949,2.0789163099244143e-05,0.0,3406.678981764576,0.0,0.0,3469.009368065183,298.6562752249341,0.0,0.0,346259.3496751109,1013576.7223979147,5220.204347872819,21.05033383111336,58965.25972439036,133924.44897710872,6.255761836834411e-14,2574.0994445053143,239087.20268783727,1.1191590995108697e-07,93.10331529353593,0.0013594274767898637,0.0,8744.061156228408,1.6500728333925854e-13,6588.024785139389,735174.0282613451,1963892.4622307012,0.08319819525827496,10.203301429077856,3.2920077429542026e-11,0.0,1.3803855813754514e-26,1.913374689257634e-08,3.779806588584402e-15,524.202581814187,22450.752036325706,37.04078834428371,0.001087697373508591,44.988417456572726,39330.93817618117,0.0,44.988417456572726,0.0,4.569416279546105e-16,2.2933867186935467e-09,0.0
39261000900A,0.0010858761609211045,0.0,1.6817075858479273e-18,2329928.532920372,3.3331557341625713e-12,0.00016646540708991036,4262.003255619477,7.119981784345284e-12,0.0,0.0006696101322127053,1299413.3527414622,27779.057653630665,0.0,10516.908120733344,0.08351861858096755,8.244359192444563e-23,0.0,2.6906120050650692e-11,1.793338504372677e-15,0.0,9.814472807916158e-08,0.0,8.566130358206876e-19,0.0,8.386184004394307e-12,3.5967212958484345e-21,1216379.193028514,0.0,0.0,4.7535843293138313e-17,1660655.6052016416,0.0,0.0,40.84483937663169,0.0,3248.927674527826,1.9923475974794535e-08,0.0,8.806039529365441e-11,150.74786980021352,8.26252813007141e-11,0.00020541988225240398,1.5901619435257597e-07,2.6385118117960076,4.126792743749082e-19,0.0,0.0,0.0,149896.1525362429,0.0
39262000290F,0.0,0.0,0.0,12238.00695102015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.28910266112166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132756.27212441457,2.689042025314783e-10,4078.219697489223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132756.27212441457,0.0,0.0,0.0,0.0,0.0,0.0
39264000900T,48592.35040443759,0.0,0.0,1617080.9480750826,351.56698832486364,1.7446996499469935e-09,7.069034813046181e-10,1.4181397354807675e-10,5173.071943322318,4.879818597467603e-06,3.3774466601495904e-09,1.200923530182311e-13,0.0,46199.74823486405,162025.25475654379,0.0,7.660067170995158e-08,123.89256836361339,6.226341129701375e-09,0.0,3.5332170259776496e-12,0.0,0.0,0.0,5489.163466385186,1.2019749293900129e-19,2821.9950335340063,0.0,0.0,1744.7621775339792,1580542.7276131045,0.0,4.5086693459529195e-06,9.699543328166363e-07,6.533388273497161e-15,13267.153767164427,10783.74156674398,1.4050977376832572e-07,0.00039169499765847563,0.00012219097443976032,4.557193211795198e-08,0.0009176892161822371,0.0,27843.62100020714,0.0,0.0,69616.62889319107,0.0,25389.99206898848,3.359831802173017e-17
39269010000Z,315.0044461858744,1.643679355600359e-12,142.96580376207945,12411.35291166659,10271.254635664294,2.3400854423251494e-13,3.8702328450085775e-13,0.0,0.0,227.91760984014184,0.0002948758925105217,0.0,0.0,292.0597321285966,316.72448954569654,0.030047250257737513,1956.0770789210794,276.24730404445893,130.91215758355,3.5585321661831495e-21,2.149161574855964e-06,1282.1752347387453,7.38138551712408e-05,0.00022306461345957573,7133.575414194153,95.80846181795052,110.4054106440881,0.0,23.844131343459328,240.53112782708808,5224.886672851434,3.273428127708976e-10,1.792532336782565e-09,3.725467910059339e-05,0.0,1.514291313464187e-12,6.488678396283437,0.0,3.2977663718978936e-06,6997.955136001949,9.034621979966209e-07,0.0,7.624929600045456e-07,96.43308949597382,0.0,33.39978997096455,0.0,1.2452553056150303e-09,1.8966188696764634e-14,0.0
39269040900C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.9500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.9500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39269090300U,23.106023235759316,3.2021560750516743e-13,808.5965870027567,2456464.2771606003,1100.7468772062032,0.0,2.6537310368915762e-09,3.598662897441176e-11,0.0,6.21327864767054e-09,0.0,0.0,0.0,82162.462298437,490.2523784602634,0.06008343103518618,2.50455490481078e-07,43014.43348631594,0.2021867855314512,1.1454651959839835e-18,0.0,0.013143151742650393,3268.971971183376,3268.971971183376,57341.75661792424,186.52734821549407,2.2032189077225023e-05,0.0,7.302723893033689e-05,159.16076768120448,967797.6838166896,0.0,1.6768727880121338e-08,7.716570727868222e-13,0.0,0.0,33875.25546695198,0.0,8.94649606086853,6179.558909613627,1717.421834826888,0.012759590266653971,7.84970879489599e-05,198273.42293847035,0.0,0.0,0.0,0.0,327.288703149825,0.0
39269090400Z,0.0,0.0005341665906041024,0.0,4132.74651484302,87.85877305793214,0.0,0.0,0.0,0.0,0.09343750368860773,1483057.616858301,0.0,0.0,7.073993603083699e-06,0.0,1.6471388684373908e-11,0.0,14845.591365951155,1.6795806827087976e-06,0.0,4.529892491522359e-07,0.0,1.5118536192061873e-05,0.0,3.3526063149014334e-10,1.7727117114539502e-11,0.0,0.0,0.0,1.7727117114539502e-11,53914.21554922515,0.0,0.0,0.0,0.0,0.0,1.6004970304401003e-05,0.0,0.0,0.03691061592418335,0.0,0.0,0.0,1.6004970304401003e-05,0.0,0.0,0.0,9.46486675871848e-11,0.0,0.0
39269090919Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.9300000000001,0.0
39269090922M,0.0,0.0,1086.5618624145823,7781.567038948536,0.0,0.0,20176.6098233185,0.0,20176.6098233185,0.0,0.0,0.0,0.0,0.0,87386.75982652223,0.0,0.0,5.277274192825378e-08,0.0,0.0,4.3235682768334414e-11,0.0,0.0,0.0,76988.53328595626,0.0,1693.1173318372807,0.0,0.0,187.00847522610658,350017.3585578605,0.0,0.0,2.699956870456335e-05,0.0,0.0,0.0,0.0,0.09982461071005115,0.0,26.228265419595083,4.3235682768334414e-11,0.0,0.27558940540679566,0.0,0.0,0.0,0.0,0.000268109419964722,0.0
39269090923P,0.0,0.0,3.477318794549012,466.58738319466903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162.868086281587,0.0,0.0,0.0,7.857268590652064e-10,0.0,0.0,0.0,0.0,0.0,7486.548501247348,7.857268590652064e-10,0.0,0.0,0.0,7.857268590652064e-10,40810.12225560187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291360830722407,0.0,3.477318794549012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39269090929C,0.0,0.0,0.0,467870.0074621289,0.0,0.0,1.0069944253014358e-07,0.0,1.0069944253014358e-07,0.0,0.0,0.0,0.0,446644.12575575383,33557.93972432651,0.0,0.0,0.0,2.9668392129009502e-12,0.0,1.3418967489802552e-13,0.0,0.0,0.0,6680.815113116373,0.0,0.00030260280273329164,0.0,0.0,569.9732294103394,11719.312628497724,2.4934193879747576e-05,0.0,1.4012616121900177,0.0,0.0,20036.5186748288,0.0,0.0,2.4934193879747576e-05,2.4934193879747576e-05,385.3930564101861,0.0,0.0004444918235981578,0.0,135809.59260709162,0.0,0.0,2557.0196647250255,0.0
39269090999A,433801.59500805923,24278.72098190676,1071629.908331466,37366992.28858146,2117857.2625442445,8.107407939849506e-07,1198366.4724777902,40250.72032471985,14890.484389486684,69861.76621346023,1028443.6066704091,239458.8603390952,1.7911472092379842e-05,1054416.580647486,2831388.280649644,1006629.1448653692,105450.68672079271,5275838.5083402535,3730937.0140488916,6.119188917876737e-11,3541.3004949465508,412819.231918971,1188444.7476343182,189835.71477655164,479248.77903242107,65099.300864776895,414098.89341605856,115949.98213118956,1120492.6957899209,2225186.798761563,33427032.0877397,2.490327386119566e-06,1815.6350136805167,2843.1602520105134,5056.6725610198255,2891.1058225567112,819392.4165501142,7883.966463306731,346236.50819655467,1525157.395217002,2641.698537204013,83975.92044336567,2033.9866392424738,4349516.433680693,0.005283189925998125,393252.7360330014,2254.190989900056,70628.86606681778,1061217.2785341784,2.8914273896226492e-24
40070020000J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40091100900B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40091210000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40091290000C,12242.67763674846,0.0,10162.811300218795,166814.76232589508,0.7100474566818178,0.0,7076.849697890463,0.0,3.6287489035382783e-10,1.123693495469068e-12,640.322854730075,2.3736123364861673e-11,3.8262262925939e-08,21932.03532675098,8735.468317272815,24318.610008721585,1.9435384969577745e-14,27279.734142314126,35257.37283311713,0.0,0.0,8.0252670383669e-15,0.0,0.0,17946.483040903466,4.169503181648845e-07,0.0,0.0,152192.18165559092,12476.227211876896,150679.3665498971,0.0,0.0,4196.187105698563,0.0,0.0,15052.162713794987,0.0,0.0,3.38881266376105e-05,0.0009001555813579948,0.0,0.0,7242.626296622185,1.3602605957427725e-11,0.0,3.930880511884139e-10,0.0,0.0,0.0
40092190900D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294.001203072047,0.0,0.0,0.0,0.0,0.0,35608.32888451486,0.0,0.0,2054.2922013846924,0.00016954608599415745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.2922013846924,0.0,0.0,0.6059790722380842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.439361025388,0.0,0.0,0.0,0.0,0.0,0.0
40092210000N,4.250400345602442,0.0,358456.3317417338,713051.9605044335,111.83861025058816,0.0,5814.992389917869,2.9879575453844126e-14,0.0,0.0,5.929465180005725e-13,0.0,0.0,0.06313839664203455,9377.304354529353,1.8567986753210518e-09,7.972870235300661e-05,11255.613894269773,52223.01605617771,1.397087193847996e-07,0.0,2553.6739066835344,0.0,0.0,0.0018422641946306232,3.7084667842122228e-06,3.481113001189428e-07,0.002310368461283375,0.00011936962984962397,70859.4042479287,137923.68434345498,0.0,0.0,702.8829484112553,0.0,0.0,2352.066821075637,0.0,0.003100679668245683,8.791915713889006e-06,22.005619807570575,1.526775290996528e-14,0.0,59897.28248491809,1.3147819324753246e-23,0.0,0.0,17.081072264655834,3.6000119864124554e-27,0.0
40092290000R,8378.063505579194,4.847998338018597e-23,226867.64552552122,408725.01637364354,36.29722018727978,8.006134926287272e-13,2.2175817113387866e-20,2255.1060470710268,2255.1060470710268,27.543812263236106,724.0356860097604,2.3084105089590126e-06,2.7115745002945743e-08,1392.3075227784032,731947.9201995957,9561.741191144394,2.014820929578901e-06,25.879906694111302,79558.0619667101,2.1315877254099498e-19,0.0,5.992041996082004e-08,0.0,0.002608209571874723,91725.04209104051,3.2173125643325713e-10,1561.5299426295503,0.3964589923129616,337694.2110915355,23052.82716600607,789750.2386023074,1.0253162649703561e-07,2.3618209383901265e-19,6592.6474096857755,1.2833356354745974e-08,0.0,301650.1678594729,0.0,10535.740802133649,0.4110111392116018,6573.472620784735,4.013594530356162e-24,0.0,381731.8512688742,29566.012628461478,0.0,7.977673675102756e-17,0.0,0.0034299323490698044,0.0
40093100100L,0.38725289061922885,0.0,0.0,0.0,45.57274710938077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40093290000F,20.210137587190957,0.0,21735.768639323756,464011.87459241383,0.004664848105434797,0.0,5304.990595969333,0.0,0.0,0.0,20346.50736670913,0.0,3.952029807612932e-06,5657.617461040236,0.9452593886581172,0.0,5.971805041755564e-09,5273.014259951035,7718.280964497247,0.0,0.0,0.7648521958384789,3.5969655776256426e-08,0.0,16407.629235700693,1194.6613440864892,13.174784021959917,2.5370684919285686e-09,154471.58309464192,52123.71755973948,209923.46329894674,0.0,1.2324852891716407e-07,0.27528699152856795,0.0,1.2766836504418086,28795.242688432732,0.0,0.017040795304717058,0.00015412348995003607,920.2611155194251,1.2352518806222372e-14,0.0,57056.97134502523,1814.537570279866,0.0,0.0,0.0,5.350873811604876e-10,0.0
40094100900U,0.0,0.0,33005.85692222659,191.25367510623872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028408543246888096,11623.399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787972685908156,0.017764544260938816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351629875687739e-13
40094210000R,0.0,0.0,97.41000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.41000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40094290000V,0.008641939117454837,0.0,141.59533970862682,153819.22339284932,4.82975907257701e-18,0.0,1.4895433087088645e-10,0.0,0.0,0.0,0.0,0.0,0.0,71.7226121799975,3410.574770036619,9994.554173436129,2.7425433931088314e-17,1.4359158273418866e-05,3139.9607763563645,0.0,0.0,0.0,0.0,0.0,2.830614521501399,1.467862239447484e-10,0.0,0.0,2.3438412725358806e-06,7170.775013272351,75197.20217178696,0.0,0.0,1.1743730153285799e-05,0.0,0.0,676389.3249212581,0.0,179.5855421146165,7.928645150008523e-05,3798.205901409677,0.0,0.0,51.247368343167466,6.018830460409229e-05,17150.578587647793,0.0,0.0,5.217835829937048e-06,0.0
