HS,HS4,HS4Desc,HS6,HS6Desc,BEC5Code1,BEC5Code2,BEC5Category,BEC5EndUse,BEC5Processing,BEC5Specification,BEC5Durability,i3,i31Desc,standesci3,i4,i4Desc,standesci4,GTAP,GTAPcode,GTAPdesc,CPC1,CPCdesc,BEC4Code,BEC4ENDUSE,BEC4INT,BEC4CONS,BEC4CAP,AddedByUNSD,NoteByUNSD
H5,6103,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted",610349,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28221,Men's or boys' suits  coats  jackets  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610413,"Suits; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610419,"Suits; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610422,"Ensembles; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610423,"Ensembles; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610429,"Ensembles; women's or girls', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610431,"Jackets; women's or girls', of wool or fine animal hair, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610432,"Jackets; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610433,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610439,"Jackets; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610441,"Dresses; women's or girls', of wool or fine animal hair, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610442,"Dresses; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610443,"Dresses; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610444,"Dresses; women's or girls', of artificial fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610449,"Dresses; women's or girls', of textile materials (other than wool or fine animal hair, cotton, synthetic or artificial fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610451,"Skirts and divided skirts; women's or girls', of wool or fine animal hair, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610452,"Skirts and divided skirts; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610453,"Skirts and divided skirts; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610459,"Skirts and divided skirts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610461,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of wool or fine animal hair, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610462,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610463,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of synthetic fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",610469,"Trousers, bib and brace overalls, breeches and shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28223,Women's or girls' suits  coats  jackets  dresses  skirts  trousers  shorts and the like  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6105,"Shirts; men's or boys', knitted or crocheted",610510,"Shirts; men's or boys', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6105,"Shirts; men's or boys', knitted or crocheted",610520,"Shirts; men's or boys', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6105,"Shirts; men's or boys', knitted or crocheted",610590,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6106,"Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted",610610,"Blouses, shirts and shirt-blouses; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6106,"Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted",610620,"Blouses, shirts and shirt-blouses; women's or girls', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6106,"Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted",610690,"Blouses, shirts and shirt-blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,62,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610711,"Underpants and briefs; men's or boys', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610712,"Underpants and briefs; men's or boys', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610719,"Underpants and briefs; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610721,"Nightshirts and pyjamas; men's or boys', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610722,"Nightshirts and pyjamas; men's or boys', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610729,"Nightshirts and pyjamas; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610791,"Bathrobes, dressing gowns and similar articles; men's or boys', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",610799,"Bathrobes, dressing gowns and similar articles; men's or boys', of textile materials (other than cotton), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28222,Men's or boys' shirts  underpants  pyjamas  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610811,"Slips and petticoats; women's or girls', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610819,"Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610821,"Briefs and panties; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610822,"Briefs and panties; women's or girls', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610829,"Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610831,"Nightdresses and pyjamas; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610832,"Nightdresses and pyjamas; women's or girls', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610839,"Nightdresses and pyjamas; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610891,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
H5,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",610892,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres, knitted or crocheted",413202,,"4.Textile, apparel, shoes ",CONS,PROCESSED,,DURABLE,1810,"Manufacture of wearing apparel, except fur apparel",C18,1410,"Manufacture of wearing apparel, except fur apparel",D14,28,wap,"Wearing apparel,",28224,Women's or girls' blouses  shirts  petticoats  panties  nightdresses  dressing gowns and similar articles  knitted or crocheted,63,CONS,0,1,0,1,1To1 WITH H4
