,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_grow_policy,param_learning_rate,param_max_bin,param_max_depth,param_max_leaves,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_silent,param_subsample,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
67,60.35231647491455,4.768527455082537,0.7949494361877442,0.08961850506036699,0.08783336779933627,0.5375694352767292,lossguide,0.5878411180208791,40,15,820,19,150,73.61645927972702,65.59172413316013,False,0.571207526364243,hist,"{'colsample_bylevel': 0.08783336779933627, 'colsample_bytree': 0.5375694352767292, 'grow_policy': 'lossguide', 'learning_rate': 0.5878411180208791, 'max_bin': 40, 'max_depth': 15, 'max_leaves': 820, 'min_child_weight': 19, 'n_estimators': 150, 'reg_alpha': 73.61645927972702, 'reg_lambda': 65.59172413316013, 'silent': False, 'subsample': 0.571207526364243, 'tree_method': 'hist'}",0.8943278943985118,0.8960153320474561,0.8904808089845915,0.8922077541766718,0.8946297191054403,0.8935323017425343,0.0019528833218511964,58
68,57.72655696868897,4.119286934788573,0.7430547714233399,0.08081293466816672,0.3567406291719484,0.9865287335441867,lossguide,0.6067748193568872,5,9,210,41,119,50.191545676901626,17.06813732595557,False,0.18738045702725445,hist,"{'colsample_bylevel': 0.3567406291719484, 'colsample_bytree': 0.9865287335441867, 'grow_policy': 'lossguide', 'learning_rate': 0.6067748193568872, 'max_bin': 5, 'max_depth': 9, 'max_leaves': 210, 'min_child_weight': 41, 'n_estimators': 119, 'reg_alpha': 50.191545676901626, 'reg_lambda': 17.06813732595557, 'silent': False, 'subsample': 0.18738045702725445, 'tree_method': 'hist'}",0.84403673266246,0.844716710298218,0.8436366727126127,0.8486091179190789,0.8451529142826079,0.8452304295749954,0.0017692045838579962,103
69,20.732142782211305,1.2111176842703406,0.6040451049804687,0.059970041254381344,0.28581007352515325,0.17420022169946006,lossguide,0.8977654246264252,115,5,300,15,85,200.45110695367887,90.66102629740207,False,0.5764224193878543,hist,"{'colsample_bylevel': 0.28581007352515325, 'colsample_bytree': 0.17420022169946006, 'grow_policy': 'lossguide', 'learning_rate': 0.8977654246264252, 'max_bin': 115, 'max_depth': 5, 'max_leaves': 300, 'min_child_weight': 15, 'n_estimators': 85, 'reg_alpha': 200.45110695367887, 'reg_lambda': 90.66102629740207, 'silent': False, 'subsample': 0.5764224193878543, 'tree_method': 'hist'}",0.8754329949321545,0.8864310952519572,0.87735236768899,0.8943296657877635,0.8878258029299382,0.8842743853181607,0.00699224058697163,63
70,30.394740104675293,1.9975028882685941,0.5892263889312744,0.061033529991150665,0.9174782174724461,0.0062947063912078115,lossguide,0.9760671629451425,30,5,610,49,128,108.0073464089821,48.661948412641195,False,0.8387439761439222,hist,"{'colsample_bylevel': 0.9174782174724461, 'colsample_bytree': 0.0062947063912078115, 'grow_policy': 'lossguide', 'learning_rate': 0.9760671629451425, 'max_bin': 30, 'max_depth': 5, 'max_leaves': 610, 'min_child_weight': 49, 'n_estimators': 128, 'reg_alpha': 108.0073464089821, 'reg_lambda': 48.661948412641195, 'silent': False, 'subsample': 0.8387439761439222, 'tree_method': 'hist'}",0.8401289004083347,0.8394697705333468,0.8387419452262914,0.8365760257801707,0.839137893980118,0.8388109071856522,0.0012064475171455484,114
71,31.154682970047,1.8822508431897569,0.4522686958312988,0.022639853373041145,0.20587248258930965,0.96802607243773,lossguide,0.7119524788367483,100,1,190,33,189,23.967364947840707,62.06200424416326,False,0.28934192268701553,hist,"{'colsample_bylevel': 0.20587248258930965, 'colsample_bytree': 0.96802607243773, 'grow_policy': 'lossguide', 'learning_rate': 0.7119524788367483, 'max_bin': 100, 'max_depth': 1, 'max_leaves': 190, 'min_child_weight': 33, 'n_estimators': 189, 'reg_alpha': 23.967364947840707, 'reg_lambda': 62.06200424416326, 'silent': False, 'subsample': 0.28934192268701553, 'tree_method': 'hist'}",0.839924134777938,0.8398069335857333,0.8385300511562572,0.837696016618281,0.8386283617023677,0.8389170995681156,0.0008402552102007384,113
72,17.749808263778686,1.2358938410939722,0.4996041774749756,0.03645753873458382,0.5816569832011896,0.15520835255892812,lossguide,0.4821401018548175,55,5,320,11,59,110.72062358763064,55.89219798889773,False,0.2025287318679056,hist,"{'colsample_bylevel': 0.5816569832011896, 'colsample_bytree': 0.15520835255892812, 'grow_policy': 'lossguide', 'learning_rate': 0.4821401018548175, 'max_bin': 55, 'max_depth': 5, 'max_leaves': 320, 'min_child_weight': 11, 'n_estimators': 59, 'reg_alpha': 110.72062358763064, 'reg_lambda': 55.89219798889773, 'silent': False, 'subsample': 0.2025287318679056, 'tree_method': 'hist'}",0.8448197345558716,0.8561303007586936,0.8493314673631613,0.8489680552144494,0.853312437240103,0.8505123990264558,0.003888111625163828,99
73,30.906295680999754,2.452951832134751,0.43767709732055665,0.039327407875752535,0.6848869763319535,0.08878024313141415,lossguide,0.13982477344202038,45,1,80,21,192,95.31523771003168,42.18409141472685,False,0.3495193982764523,hist,"{'colsample_bylevel': 0.6848869763319535, 'colsample_bytree': 0.08878024313141415, 'grow_policy': 'lossguide', 'learning_rate': 0.13982477344202038, 'max_bin': 45, 'max_depth': 1, 'max_leaves': 80, 'min_child_weight': 21, 'n_estimators': 192, 'reg_alpha': 95.31523771003168, 'reg_lambda': 42.18409141472685, 'silent': False, 'subsample': 0.3495193982764523, 'tree_method': 'hist'}",0.8077296317303292,0.8076141549072553,0.805289167620097,0.8040382758165371,0.8066415721165623,0.8062625604381563,0.0014154639729647824,138
74,132.96671576499938,7.448027670911938,0.930606460571289,0.16294904188522627,0.929599615103578,0.8307887883799414,lossguide,0.9660269106665126,70,9,740,17,125,76.84571699276009,93.64494235897112,False,0.7218749542005258,hist,"{'colsample_bylevel': 0.929599615103578, 'colsample_bytree': 0.8307887883799414, 'grow_policy': 'lossguide', 'learning_rate': 0.9660269106665126, 'max_bin': 70, 'max_depth': 9, 'max_leaves': 740, 'min_child_weight': 17, 'n_estimators': 125, 'reg_alpha': 76.84571699276009, 'reg_lambda': 93.64494235897112, 'silent': False, 'subsample': 0.7218749542005258, 'tree_method': 'hist'}",0.943490692646918,0.9451477146418036,0.9432544284796163,0.9444358084331448,0.9434187708291363,0.9439494830061237,0.00072766974336338,11
75,20.276824712753296,0.5997152169582961,0.47824654579162595,0.025039364843120273,0.0490465493201236,0.7817329672696635,lossguide,0.8289408871774919,25,5,840,9,54,48.138349212999955,64.37585637201772,False,0.9079582643320534,hist,"{'colsample_bylevel': 0.0490465493201236, 'colsample_bytree': 0.7817329672696635, 'grow_policy': 'lossguide', 'learning_rate': 0.8289408871774919, 'max_bin': 25, 'max_depth': 5, 'max_leaves': 840, 'min_child_weight': 9, 'n_estimators': 54, 'reg_alpha': 48.138349212999955, 'reg_lambda': 64.37585637201772, 'silent': False, 'subsample': 0.9079582643320534, 'tree_method': 'hist'}",0.86047138638032,0.8637650575791602,0.8617187645957194,0.8549438894243397,0.8596580984426945,0.8601114392844467,0.0029315890805855734,91
76,151.64949135780336,4.2920536251736605,1.2615109920501708,0.09717943594635604,0.31688038571419813,0.5887183691192617,lossguide,0.6839820634171324,40,13,130,37,174,61.27557483282842,75.76093801762511,False,0.5032176697023867,hist,"{'colsample_bylevel': 0.31688038571419813, 'colsample_bytree': 0.5887183691192617, 'grow_policy': 'lossguide', 'learning_rate': 0.6839820634171324, 'max_bin': 40, 'max_depth': 13, 'max_leaves': 130, 'min_child_weight': 37, 'n_estimators': 174, 'reg_alpha': 61.27557483282842, 'reg_lambda': 75.76093801762511, 'silent': False, 'subsample': 0.5032176697023867, 'tree_method': 'hist'}",0.9119209738883693,0.912728411430216,0.9081191462347219,0.908940147047703,0.910887982079163,0.9105193321360346,0.0017455802252836587,37
77,286.785985326767,31.80282895265287,1.2688617706298828,0.1241648060500157,0.2329804824516705,0.8996749987012939,lossguide,0.3848912213732114,70,9,500,13,183,67.56315718249685,74.05491368093014,False,0.6940238897959351,hist,"{'colsample_bylevel': 0.2329804824516705, 'colsample_bytree': 0.8996749987012939, 'grow_policy': 'lossguide', 'learning_rate': 0.3848912213732114, 'max_bin': 70, 'max_depth': 9, 'max_leaves': 500, 'min_child_weight': 13, 'n_estimators': 183, 'reg_alpha': 67.56315718249685, 'reg_lambda': 74.05491368093014, 'silent': False, 'subsample': 0.6940238897959351, 'tree_method': 'hist'}",0.9365878288297703,0.9390677193111926,0.9368115242663575,0.9378224700974315,0.9369693496881272,0.9374517784385757,0.0009096976465393549,17
78,57.39120759963989,13.554903581881902,0.7040601253509522,0.05301679753638751,0.16756402923338978,0.8787504862580648,lossguide,0.49642362640396565,35,7,280,11,146,142.39609224869182,78.8571939050751,False,0.14398485756292115,hist,"{'colsample_bylevel': 0.16756402923338978, 'colsample_bytree': 0.8787504862580648, 'grow_policy': 'lossguide', 'learning_rate': 0.49642362640396565, 'max_bin': 35, 'max_depth': 7, 'max_leaves': 280, 'min_child_weight': 11, 'n_estimators': 146, 'reg_alpha': 142.39609224869182, 'reg_lambda': 78.8571939050751, 'silent': False, 'subsample': 0.14398485756292115, 'tree_method': 'hist'}",0.8716126013610656,0.8683895089061582,0.869894339323128,0.869861278305158,0.8684859066282874,0.8696487269047595,0.0011747414525227038,80
79,18.583097743988038,0.634587096793074,0.42115321159362795,0.013207465481729498,0.20534004857629382,0.7143500181413905,lossguide,0.49498148713086265,50,1,370,25,96,170.29045834690365,13.748866233198243,False,0.3978900032698069,hist,"{'colsample_bylevel': 0.20534004857629382, 'colsample_bytree': 0.7143500181413905, 'grow_policy': 'lossguide', 'learning_rate': 0.49498148713086265, 'max_bin': 50, 'max_depth': 1, 'max_leaves': 370, 'min_child_weight': 25, 'n_estimators': 96, 'reg_alpha': 170.29045834690365, 'reg_lambda': 13.748866233198243, 'silent': False, 'subsample': 0.3978900032698069, 'tree_method': 'hist'}",0.8189997637149524,0.8180828319152895,0.8161870063860778,0.8159527047916282,0.8164024872693365,0.817124958815457,0.0012006926065958588,130
80,25.53907976150513,0.5378429466397804,0.5030305862426758,0.023246791270905356,0.7974980704137741,0.150767509921425,lossguide,0.2302513952326415,60,3,260,37,85,144.23581494659044,60.90293647773265,False,0.8269720289812692,hist,"{'colsample_bylevel': 0.7974980704137741, 'colsample_bytree': 0.150767509921425, 'grow_policy': 'lossguide', 'learning_rate': 0.2302513952326415, 'max_bin': 60, 'max_depth': 3, 'max_leaves': 260, 'min_child_weight': 37, 'n_estimators': 85, 'reg_alpha': 144.23581494659044, 'reg_lambda': 60.90293647773265, 'silent': False, 'subsample': 0.8269720289812692, 'tree_method': 'hist'}",0.8366971352174848,0.8388553240087756,0.8372319647035684,0.8341555270057517,0.8391834810063676,0.8372246863883896,0.0017996642982660452,116
81,88.6073555469513,3.7666037630502838,0.8879875659942627,0.1093318502252428,0.9591157197694637,0.34318173292136483,lossguide,0.22835098302998702,115,19,450,21,189,183.37048176859295,14.911619414306188,False,0.10169380841287061,hist,"{'colsample_bylevel': 0.9591157197694637, 'colsample_bytree': 0.34318173292136483, 'grow_policy': 'lossguide', 'learning_rate': 0.22835098302998702, 'max_bin': 115, 'max_depth': 19, 'max_leaves': 450, 'min_child_weight': 21, 'n_estimators': 189, 'reg_alpha': 183.37048176859295, 'reg_lambda': 14.911619414306188, 'silent': False, 'subsample': 0.10169380841287061, 'tree_method': 'hist'}",0.8989990731538274,0.8980418030170397,0.8969896881600421,0.8962620081910929,0.8971466389748857,0.8974878422993775,0.0009442391316154457,50
